#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.0942  -28.3890  -28.3890  -28.2938  -28.2712  -28.1586  -28.1364  -28.0846  -28.0611  -27.9565  -27.9565  -10.8296   -9.9660   -3.9929   -3.9928    0.8062    1.0216   11.5453   11.6277
  1.1490  -28.3893  -28.3893  -28.2829  -28.2829  -28.1475  -28.1475  -28.0726  -28.0726  -27.9561  -27.9561  -10.4055  -10.4055   -4.0048   -4.0048    0.8997    0.8997   11.8885   11.9814
  1.1490  -28.3893  -28.3893  -28.2829  -28.2829  -28.1475  -28.1475  -28.0726  -28.0726  -27.9561  -27.9561  -10.4055  -10.4055   -4.0048   -4.0048    0.8997    0.8997   11.9362   11.9690
  1.2070  -28.3904  -28.3893  -28.2828  -28.2804  -28.1479  -28.1473  -28.0749  -28.0726  -27.9560  -27.9550  -10.4129  -10.3910   -4.0812   -3.9933    0.9106    1.0213   11.7315   11.9327
  1.2650  -28.3936  -28.3894  -28.2824  -28.2735  -28.1488  -28.1468  -28.0812  -28.0728  -27.9559  -27.9523  -10.4360  -10.3474   -4.2862   -3.9590    0.9431    1.3629   11.3501   11.6990
  1.3230  -28.3978  -28.3897  -28.2819  -28.2630  -28.1505  -28.1460  -28.0907  -28.0730  -27.9557  -27.9484  -10.4781  -10.2747   -4.5667   -3.9022    0.9970    1.8743   10.9642   11.3349
  1.3811  -28.4024  -28.3900  -28.2813  -28.2499  -28.1528  -28.1448  -28.1028  -28.0734  -27.9554  -27.9443  -10.5439  -10.1729   -4.8700   -3.8232    1.0720    2.5072   10.4344   10.7933
  1.4391  -28.4065  -28.3904  -28.2805  -28.2349  -28.1555  -28.1432  -28.1166  -28.0737  -27.9551  -27.9404  -10.6393  -10.0420   -5.1560   -3.7226    1.1675    3.2268    9.9287   10.2619
  1.4971  -28.4099  -28.3907  -28.2798  -28.2187  -28.1590  -28.1413  -28.1316  -28.0739  -27.9548  -27.9372  -10.7697   -9.8819   -5.3972   -3.6013    1.2826    4.0101    9.4178    9.7278
  1.5552  -28.4125  -28.3911  -28.2791  -28.2017  -28.1631  -28.1473  -28.1390  -28.0742  -27.9546  -27.9351  -10.9387   -9.6927   -5.5758   -3.4602    1.4163    4.8415    8.8756    9.1877
  1.5552  -28.4125  -28.3911  -28.2791  -28.2017  -28.1631  -28.1473  -28.1390  -28.0742  -27.9546  -27.9351  -10.9387   -9.6927   -5.5758   -3.4602    1.4163    5.0274    9.0182    9.1184
  1.6082  -28.4137  -28.3914  -28.2785  -28.1857  -28.1672  -28.1619  -28.1365  -28.0744  -27.9544  -27.9342  -11.1267   -9.4944   -5.6765   -3.3152    1.5532    6.0439    8.6017    8.6227
  1.6611  -28.4139  -28.3916  -28.2782  -28.1764  -28.1718  -28.1696  -28.1338  -28.0745  -27.9543  -27.9344  -11.3442   -9.2718   -5.7157   -3.1559    1.7028    7.3324    8.2040    8.2064
  1.7141  -28.4132  -28.3917  -28.2783  -28.1906  -28.1768  -28.1536  -28.1307  -28.0744  -27.9543  -27.9356  -11.5862   -9.0249   -5.6951   -2.9838    1.8628    7.4575    7.8165    7.9425
  1.7671  -28.4115  -28.3916  -28.2789  -28.2041  -28.1821  -28.1381  -28.1271  -28.0739  -27.9545  -27.9378  -11.8465   -8.7537   -5.6190   -2.8004    2.0305    7.0688    7.4705    7.5597
  1.8201  -28.4090  -28.3914  -28.2804  -28.2167  -28.1879  -28.1233  -28.1231  -28.0731  -27.9549  -27.9411  -12.1185   -8.4583   -5.4925   -2.6075    2.2021    6.6692    7.1343    7.1429
  1.8731  -28.4058  -28.3910  -28.2829  -28.2278  -28.1938  -28.1192  -28.1093  -28.0716  -27.9555  -27.9454  -12.3962   -8.1387   -5.3211   -2.4073    2.3726    6.2911    6.7235    6.8529
  1.9261  -28.4018  -28.3904  -28.2869  -28.2372  -28.2001  -28.1148  -28.0970  -28.0690  -27.9564  -27.9506  -12.6741   -7.7950   -5.1097   -2.2022    2.5357    5.9328    6.3326    6.6230
  1.9790  -28.3973  -28.3894  -28.2923  -28.2446  -28.2067  -28.1100  -28.0872  -28.0642  -27.9574  -27.9564  -12.9477   -7.4274   -4.8630   -1.9949    2.6833    5.5936    5.9625    6.3980
  2.0320  -28.3925  -28.3881  -28.2989  -28.2503  -28.2134  -28.1050  -28.0807  -28.0569  -27.9627  -27.9588  -13.2133   -7.0359   -4.5849   -1.7881    2.8065    5.2737    5.6134    6.2323
  2.0850  -28.3875  -28.3865  -28.3061  -28.2550  -28.2205  -28.0996  -28.0763  -28.0481  -27.9695  -27.9605  -13.4681   -6.6209   -4.2792   -1.5852    2.8968    4.9737    5.2855    6.1366
  2.1380  -28.3846  -28.3822  -28.3134  -28.2589  -28.2276  -28.0940  -28.0726  -28.0391  -27.9764  -27.9625  -13.7096   -6.1827   -3.9495   -1.3891    2.9486    4.6941    4.9793    6.0931
  2.1910  -28.3823  -28.3772  -28.3204  -28.2626  -28.2349  -28.0882  -28.0692  -28.0308  -27.9834  -27.9649  -13.9362   -5.7216   -3.5991   -1.2030    2.9614    4.4351    4.6947    6.0810
  2.2440  -28.3796  -28.3721  -28.3267  -28.2663  -28.2423  -28.0822  -28.0655  -28.0234  -27.9904  -27.9675  -14.1463   -5.2383   -3.2318   -1.0298    2.9399    4.1974    4.4320    6.0891
  2.2970  -28.3766  -28.3675  -28.3323  -28.2701  -28.2499  -28.0761  -28.0617  -28.0170  -27.9971  -27.9706  -14.3387   -4.7336   -2.8517   -0.8719    2.8918    3.9811    4.1910    6.0696
  2.3499  -28.3732  -28.3631  -28.3368  -28.2742  -28.2573  -28.0698  -28.0576  -28.0118  -28.0035  -27.9739  -14.5127   -4.2087   -2.4636   -0.7312    2.8256    3.7868    3.9719    5.9482
  2.4029  -28.3695  -28.3592  -28.3404  -28.2784  -28.2647  -28.0635  -28.0532  -28.0093  -28.0077  -27.9775  -14.6675   -3.6652   -2.0733   -0.6086    2.7483    3.6145    3.7744    5.6874
  2.4559  -28.3655  -28.3556  -28.3430  -28.2827  -28.2719  -28.0572  -28.0487  -28.0146  -28.0046  -27.9814  -14.8025   -3.1056   -1.6885   -0.5047    2.6639    3.4647    3.5985    5.2857
  2.5089  -28.3613  -28.3527  -28.3447  -28.2870  -28.2789  -28.0511  -28.0442  -28.0192  -28.0026  -27.9855  -14.9173   -2.5340   -1.3187   -0.4192    2.5727    3.3375    3.4442    4.7872
  2.5619  -28.3570  -28.3502  -28.3456  -28.2912  -28.2854  -28.0451  -28.0398  -28.0229  -28.0015  -27.9897  -15.0117   -1.9570   -0.9765   -0.3514    2.4679    3.2331    3.3112    4.2506
  2.6149  -28.3529  -28.3482  -28.3459  -28.2948  -28.2912  -28.0395  -28.0358  -28.0258  -28.0012  -27.9939  -15.0853   -1.3876   -0.6780   -0.3001    2.3300    3.1517    3.2019    3.7428
  2.6678  -28.3493  -28.3469  -28.3460  -28.2978  -28.2959  -28.0346  -28.0326  -28.0280  -28.0013  -27.9976  -15.1380   -0.8530   -0.4423   -0.2644    2.1278    3.0935    3.1183    3.3442
  2.7208  -28.3468  -28.3461  -28.3459  -28.2997  -28.2992  -28.0310  -28.0304  -28.0292  -28.0015  -28.0005  -15.1697   -0.4202   -0.2896   -0.2434    1.8796    3.0585    3.0653    3.1158
  2.7738  -28.3459  -28.3459  -28.3458  -28.3003  -28.3003  -28.0296  -28.0296  -28.0296  -28.0017  -28.0017  -15.1802   -0.2366   -0.2365   -0.2365    1.7497    3.0468    3.0468    3.0474
  2.7738  -28.3459  -28.3459  -28.3458  -28.3003  -28.3003  -28.0296  -28.0296  -28.0296  -28.0017  -28.0017  -15.1802   -0.2366   -0.2365   -0.2365    1.7497    3.0468    3.0468    3.0474
  2.8291  -28.3466  -28.3466  -28.3457  -28.2993  -28.2993  -28.0305  -28.0305  -28.0298  -28.0010  -28.0010  -15.1688   -0.4505   -0.2607   -0.2607    1.8861    3.0791    3.0794    3.0919
  2.8844  -28.3487  -28.3487  -28.3451  -28.2965  -28.2965  -28.0328  -28.0328  -28.0304  -27.9990  -27.9990  -15.1343   -0.9480   -0.3297   -0.3297    2.1029    3.1714    3.1714    3.2803
  2.9397  -28.3517  -28.3517  -28.3443  -28.2926  -28.2926  -28.0360  -28.0360  -28.0313  -27.9965  -27.9965  -15.0770   -1.5605   -0.4348   -0.4348    2.1855    3.3123    3.3123    3.6674
  2.9949  -28.3550  -28.3550  -28.3433  -28.2877  -28.2877  -28.0397  -28.0397  -28.0325  -27.9936  -27.9936  -14.9970   -2.2162   -0.5650   -0.5650    2.1453    3.4864    3.4864    4.1834
  3.0502  -28.3585  -28.3585  -28.3420  -28.2825  -28.2825  -28.0436  -28.0436  -28.0340  -27.9907  -27.9907  -14.8946   -2.8858   -0.7102   -0.7102    2.0463    3.6768    3.6768    4.7487
  3.1055  -28.3619  -28.3619  -28.3406  -28.2772  -28.2772  -28.0475  -28.0475  -28.0358  -27.9879  -27.9879  -14.7702   -3.5547   -0.8619   -0.8619    1.9231    3.8668    3.8668    5.3297
  3.1608  -28.3648  -28.3648  -28.3389  -28.2719  -28.2719  -28.0511  -28.0511  -28.0376  -27.9853  -27.9853  -14.6243   -4.2146   -1.0137   -1.0137    1.7923    4.0407    4.0407    5.9417
  3.2160  -28.3675  -28.3675  -28.3370  -28.2670  -28.2670  -28.0544  -28.0544  -28.0396  -27.9830  -27.9830  -14.4579   -4.8595   -1.1609   -1.1609    1.6627    4.1852    4.1853    6.5476
  3.2713  -28.3699  -28.3699  -28.3351  -28.2625  -28.2625  -28.0573  -28.0573  -28.0418  -27.9809  -27.9809  -14.2720   -5.4847   -1.3001   -1.3001    1.5394    4.2920    4.2921    7.1505
  3.3266  -28.3718  -28.3718  -28.3333  -28.2585  -28.2585  -28.0597  -28.0597  -28.0440  -27.9792  -27.9792  -14.0682   -6.0861   -1.4288   -1.4288    1.4255    4.3589    4.3590    7.7117
  3.3819  -28.3735  -28.3735  -28.3316  -28.2551  -28.2551  -28.0616  -28.0616  -28.0461  -27.9777  -27.9777  -13.8491   -6.6594   -1.5451   -1.5451    1.3229    4.3899    4.3899    8.1639
  3.4372  -28.3748  -28.3748  -28.3300  -28.2523  -28.2523  -28.0632  -28.0632  -28.0482  -27.9766  -27.9766  -13.6180   -7.1997   -1.6478   -1.6477    1.2327    4.3932    4.3932    8.4201
  3.4924  -28.3756  -28.3756  -28.3285  -28.2501  -28.2501  -28.0641  -28.0641  -28.0500  -27.9757  -27.9757  -13.3806   -7.7004   -1.7358   -1.7358    1.1558    4.3783    4.3783    8.4655
  3.5477  -28.3763  -28.3763  -28.3271  -28.2484  -28.2484  -28.0648  -28.0648  -28.0515  -27.9751  -27.9751  -13.1450   -8.1524   -1.8086   -1.8086    1.0924    4.3542    4.3542    8.3639
  3.6030  -28.3768  -28.3768  -28.3261  -28.2472  -28.2472  -28.0652  -28.0652  -28.0528  -27.9746  -27.9746  -12.9240   -8.5422   -1.8657   -1.8657    1.0430    4.3283    4.3283    8.2043
  3.6583  -28.3771  -28.3771  -28.3253  -28.2463  -28.2463  -28.0654  -28.0654  -28.0537  -27.9743  -27.9743  -12.7366   -8.8506   -1.9067   -1.9067    1.0077    4.3062    4.3062    8.0842
  3.7136  -28.3774  -28.3774  -28.3247  -28.2459  -28.2459  -28.0655  -28.0655  -28.0542  -27.9742  -27.9742  -12.6074   -9.0524   -1.9313   -1.9313    0.9864    4.2914    4.2914    7.9973
  3.7688  -28.3775  -28.3775  -28.3246  -28.2457  -28.2457  -28.0656  -28.0656  -28.0545  -27.9741  -27.9741  -12.5608   -9.1233   -1.9396   -1.9396    0.9794    4.2863    4.2863    7.9326
  3.7688  -28.3775  -28.3775  -28.3246  -28.2457  -28.2457  -28.0656  -28.0656  -28.0545  -27.9741  -27.9741  -12.5608   -9.1233   -1.9396   -1.9396    0.9794    4.2863    4.2863    7.9326
  3.8230  -28.3788  -28.3778  -28.3230  -28.2452  -28.2449  -28.0664  -28.0663  -28.0559  -27.9737  -27.9729  -12.5496   -9.1189   -2.0612   -1.9611    1.0958    4.2524    4.3299    8.0354
  3.8772  -28.3821  -28.3786  -28.3189  -28.2437  -28.2424  -28.0697  -28.0683  -28.0587  -27.9726  -27.9696  -12.5159   -9.1061   -2.3740   -2.0256    1.3898    4.1639    4.4642    8.2458
  3.9313  -28.3867  -28.3799  -28.3133  -28.2410  -28.2382  -28.0765  -28.0715  -28.0612  -27.9708  -27.9649  -12.4599   -9.0867   -2.7880   -2.1323    1.7630    4.0502    4.6985    8.6234
  3.9855  -28.3915  -28.3817  -28.3070  -28.2374  -28.2322  -28.0863  -28.0758  -28.0632  -27.9685  -27.9598  -12.3817   -9.0632   -3.2398   -2.2799    2.1441    3.9408    5.0420    9.0406
  4.0396  -28.3962  -28.3838  -28.3006  -28.2329  -28.2246  -28.0978  -28.0811  -28.0651  -27.9658  -27.9545  -12.2815   -9.0400   -3.6922   -2.4655    2.4973    3.8571    5.4957    9.3933
  4.0938  -28.4006  -28.3862  -28.2944  -28.2277  -28.2155  -28.1103  -28.0871  -28.0674  -27.9628  -27.9498  -12.1596   -9.0231   -4.1216   -2.6845    2.8140    3.8119    6.0461    9.4832
  4.1480  -28.4041  -28.3888  -28.2882  -28.2220  -28.2053  -28.1234  -28.0938  -28.0701  -27.9598  -27.9457  -12.0165   -9.0206   -4.5100   -2.9311    3.1016    3.8113    6.6781    9.4163
  4.2021  -28.4070  -28.3915  -28.2819  -28.2156  -28.1943  -28.1368  -28.1009  -28.0733  -27.9566  -27.9423  -11.8528   -9.0423   -4.8420   -3.1984    3.3725    3.8569    7.3224    8.9788
  4.2563  -28.4090  -28.3942  -28.2755  -28.2089  -28.1828  -28.1501  -28.1083  -28.0771  -27.9535  -27.9397  -11.6693   -9.0984   -5.1035   -3.4792    3.6377    3.9479    7.7443    8.7249
  4.3105  -28.4104  -28.3969  -28.2687  -28.2019  -28.1712  -28.1631  -28.1162  -28.0817  -27.9506  -27.9379  -11.4671   -9.1972   -5.2843   -3.7660    3.9053    4.0818    7.4441    9.2560
  4.3646  -28.4111  -28.3995  -28.2615  -28.1958  -28.1748  -28.1599  -28.1240  -28.0870  -27.9477  -27.9368  -11.2476   -9.3420   -5.3800   -4.0517    4.1813    4.2559    6.8694   10.0602
  4.4188  -28.4112  -28.4020  -28.2537  -28.1955  -28.1799  -28.1496  -28.1313  -28.0930  -27.9451  -27.9364  -11.0129   -9.5294   -5.3936   -4.3292    4.4669    4.4718    6.4598   10.9377
  4.4729  -28.4106  -28.4043  -28.2451  -28.2045  -28.1748  -28.1453  -28.1330  -28.1000  -27.9427  -27.9367  -10.7658   -9.7505   -5.3340   -4.5918    4.7136    4.7760    6.0803   11.5687
  4.5271  -28.4096  -28.4064  -28.2359  -28.2154  -28.1673  -28.1514  -28.1252  -28.1077  -27.9406  -27.9375  -10.5099   -9.9944   -5.2129   -4.8320    4.9907    5.0990    5.7241   11.2590
  4.5813  -28.4082  -28.4082  -28.2259  -28.2259  -28.1593  -28.1593  -28.1162  -28.1162  -27.9389  -27.9388  -10.2505  -10.2505   -5.0421   -5.0421    5.2669    5.3980    5.4547   10.3244
  4.5813  -28.4082  -28.4082  -28.2259  -28.2259  -28.1593  -28.1593  -28.1162  -28.1162  -27.9389  -27.9388  -10.2505  -10.2505   -5.0421   -5.0421    5.2669    5.3980    5.4547   10.3244
  4.6387  -28.4078  -28.4078  -28.2278  -28.2278  -28.1584  -28.1584  -28.1152  -28.1152  -27.9392  -27.9392  -10.2546  -10.2546   -5.0211   -5.0211    4.6728    4.6875    6.0744   11.9952
  4.6962  -28.4067  -28.4067  -28.2330  -28.2330  -28.1563  -28.1563  -28.1123  -28.1123  -27.9402  -27.9402  -10.2663  -10.2663   -4.9595   -4.9595    4.0246    4.0257    6.7997   12.7390
  4.7536  -28.4050  -28.4050  -28.2403  -28.2403  -28.1539  -28.1539  -28.1075  -28.1075  -27.9419  -27.9419  -10.2844  -10.2843   -4.8609   -4.8608    3.4095    3.4095    7.5433   12.9009
  4.8111  -28.4026  -28.4026  -28.2486  -28.2486  -28.1517  -28.1517  -28.1014  -28.1014  -27.9440  -27.9440  -10.3066  -10.3066   -4.7314   -4.7314    2.8354    2.8354    8.2972   12.6189
  4.8685  -28.3999  -28.3999  -28.2571  -28.2571  -28.1501  -28.1501  -28.0947  -28.0947  -27.9465  -27.9465  -10.3308  -10.3308   -4.5799   -4.5799    2.3106    2.3106    9.0514   12.3739
  4.9260  -28.3969  -28.3969  -28.2652  -28.2652  -28.1490  -28.1490  -28.0879  -28.0879  -27.9492  -27.9492  -10.3545  -10.3544   -4.4183   -4.4183    1.8460    1.8460    9.7893   12.2327
  4.9834  -28.3940  -28.3940  -28.2723  -28.2723  -28.1483  -28.1483  -28.0818  -28.0818  -27.9518  -27.9518  -10.3754  -10.3753   -4.2616   -4.2616    1.4552    1.4552   10.5018   12.2422
  5.0409  -28.3916  -28.3916  -28.2780  -28.2780  -28.1479  -28.1479  -28.0770  -28.0770  -27.9541  -27.9541  -10.3917  -10.3916   -4.1281   -4.1281    1.1554    1.1554   11.1363   12.2310
  5.0983  -28.3899  -28.3899  -28.2816  -28.2816  -28.1476  -28.1476  -28.0738  -28.0738  -27.9555  -27.9555  -10.4020  -10.4020   -4.0372   -4.0372    0.9652    0.9652   11.6223   12.1303
  5.1557  -28.3893  -28.3893  -28.2829  -28.2829  -28.1475  -28.1475  -28.0726  -28.0726  -27.9561  -27.9561  -10.4055  -10.4055   -4.0048   -4.0048    0.8997    0.8997   11.9395   12.0327
